Det Name	LaBrPos	LaBrSigma	NaIPos	NaISigma	theta	sin	cos	tan ResA    Respower    caliba  calibb  caliba2
PARIS50	0.754473	0.0125358	0.354902	0.0125358	0.25141	0.24877	0.968563	0.256844    1.34424	-0.477181	0.00841850	9.07965 0
PARIS70	0.750546	0.0113135	0.333303	0.0113135	0.18465	0.183603	0.983001	0.186778    1.38417	-0.499703	0.00927290	3.82753 0
PARIS90	0.7584	0.0146609	0.345084	0.0146609	0.186174	0.1851	0.98272	0.188355    1.88791	-0.560071	0.00873797	5.43489 0
PARIS110	0.753491	0.0119807	0.349011	0.0119807	0.248138	0.245599	0.969371	0.253359    1.93549	-0.56469	0.00906270	10.0912 0
PARIS130	0.74171	0.011525	0.328395	0.011525	0.224016	0.222147	0.975013	0.22784 1.6304	-0.514123	0.0109973	-0.850128  0
PARIS235	0.75251	0.0121334	0.346066	0.0121334	0.313444	0.308336	0.951277	0.324129    1.83965	-0.548891	0.0106462	7.96649 0
PARIS262	0.75251	0.0146545	0.343121	0.0146545	0.158229	0.15757	0.987508	0.159563    1.71748	-0.537829	0.00973783	9.99839 0
PARIS278	0.750546	0.0110812	0.33723	0.0110812	0.172647	0.171791	0.985133	0.174383    2.0776	-0.568078	0.00847529	3.83735 0
PARIS305	0.755455	0.0102859	0.346066	0.0102859	0.329875	0.323925	0.946083	0.342385    1.80783	-0.556516	0.00817829	8.84333 0
