20	-318.75	4.36909
21	-311.75	3.37852
22	-318.25	3.69258
23	-319.75	3.53302
24	-316.25	3.12509
25	-322.25	3.75336
26	-314.75	3.50013
27	-320.25	3.17774
28	-321.75	3.4068
