20	-318.75	4.21778
21	-318.25	3.8118
22	-318.75	3.73957
23	-318.75	3.72961
24	-318.25	3.88261
25	-318.75	3.89837
26	-318.75	3.75395
27	-319.25	3.87339
28	-318.75	3.97921
