1	0	0
11	0	0
2	0	0
4	0	0
5	0	0
3	0	0
6	0	0
8	0	0
9	0	0
7	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
20	-0.075	0.825095
21	2.275	0.700465
22	0	0
23	2.525	0.74511
24	0.025	0.772658
25	6.025	0.747138
26	7.025	0.707961
27	1.475	0.756947
28	-1.825	0.714764
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
43	0	0
44	0	0
37	0	0
38	0	0
39	0	0
40	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
