Det Name	LaBrPos	LaBrSigma	NaIPos	NaISigma	theta	sin	cos	tan ResA    Respower    caliba  calibb  caliba2
PARIS50	0.754473	0.0125358	0.354902	0.0125358	0.25141	0.24877	0.968563	0.256844    1.43441	-0.490279	0.00848782	3.01487 0
PARIS70	0.750546	0.0113135	0.333303	0.0113135	0.18465	0.183603	0.983001	0.186778    1.36852	-0.498721	0.0092204	3.36367 0
PARIS90	0.7584	0.0146609	0.345084	0.0146609	0.186174	0.1851	0.98272	0.188355    2.54084	-0.614828	0.00866309	4.51945 0
PARIS110	0.753491	0.0119807	0.349011	0.0119807	0.248138	0.245599	0.969371	0.253359    2.04772	-0.577511	0.00907529	7.36277 0
PARIS130	0.74171	0.011525	0.328395	0.011525	0.224016	0.222147	0.975013	0.22784 1.55569	-0.502968	0.011474	2.69071 0
PARIS235	0.75251	0.0121334	0.346066	0.0121334	0.313444	0.308336	0.951277	0.324129    1.97506	-0.566685	0.0106798	-0.783032   0
PARIS262	0.75251	0.0146545	0.343121	0.0146545	0.158229	0.15757	0.987508	0.159563    1.85974	-0.552402	0.00981758	6.18449 0
PARIS278	0.750546	0.0110812	0.33723	0.0110812	0.172647	0.171791	0.985133	0.174383    2.37493	-0.593418	0.00849481	5.53346 0
PARIS305	0.755455	0.0102859	0.346066	0.0102859	0.329875	0.323925	0.946083	0.342385    2.44593	-0.625187	0.00812393	6.03671 0
