20	-320.25	4.14967
21	-320.75	3.91401
22	-320.75	3.74385
23	-320.75	3.76525
24	-321.25	3.59092
25	-320.75	3.93535
26	-320.75	3.69955
27	-321.25	3.85548
28	-320.75	3.98456
