20	-314.75	3.01531
21	-316.25	3.19166
22	-314.75	2.54876
23	-319.721	0
24	-324.705    0
25	-318.75	3.08418
26	-318.75	3.80801
27	-315.25	4.03047
28	-311.75	3.79317
