20	-309.75	4.23017
21	-311.75	3.86687
22	-303.75	4.019
23	-307.75	3.83883
24	-309.75	3.97373
25	-310.25	3.07139
26	-313.25	3.86445
27	-312.25	3.84434
28	-308.25	4.08743
