Det Name	LaBrPos	LaBrSigma	NaIPos	NaISigma	theta	sin	cos	tan ResA    Respower    caliba  calibb  caliba2
PARIS50	0.754473	0.0125358	0.354902	0.0125358	0.25141	0.24877	0.968563	0.256844    1.48379	-0.496152	0.00858582	6.03441 0
PARIS70	0.750546	0.0113135	0.333303	0.0113135	0.18465	0.183603	0.983001	0.186778    1.58469	-0.52722	0.00948754	3.40397 0
PARIS90	0.7584	0.0146609	0.345084	0.0146609	0.186174	0.1851	0.98272	0.188355    1.79996	-0.551253	0.0090044	4.02935 0
PARIS110	0.753491	0.0119807	0.349011	0.0119807	0.248138	0.245599	0.969371	0.253359    1.72244	-0.543565	0.00922227	6.93624 0
PARIS130	0.74171	0.011525	0.328395	0.011525	0.224016	0.222147	0.975013	0.22784 2.86588	-0.601093	0.0104613	-0.418656   0
PARIS235	0.75251	0.0121334	0.346066	0.0121334	0.313444	0.308336	0.951277	0.324129    1.7508	-0.536893	0.0105283	4.52136 0
PARIS262	0.75251	0.0146545	0.343121	0.0146545	0.158229	0.15757	0.987508	0.159563    1.73211	-0.539483	0.00986648	5.87222 0
PARIS278	0.750546	0.0110812	0.33723	0.0110812	0.172647	0.171791	0.985133	0.174383    2.32829	-0.588861	0.00858391	4.97525 0
PARIS305	0.755455	0.0102859	0.346066	0.0102859	0.329875	0.323925	0.946083	0.342385    2.30237	-0.60114	0.00845678	6.7787  0
