1	0	0
11	0	0
2	0	0
4	0	0
5	0	0
3	0	0
6	0	0
8	0	0
9	0	0
7	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
20	-7.225	10.9789
21	-7.475	1.28479
22	0	0
23	-4.125	4.64243
24	-6.425	6.85541
25	-7.075	1.06787
26	-9.875	1.19609
27	-9.675	1.28191
28	-4.675	1.27673
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
43	0	0
44	0	0
37	0	0
38	0	0
39	0	0
40	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
