Det Name	LaBrPos	LaBrSigma	NaIPos	NaISigma	theta	sin	cos	tan ResA    Respower    caliba  calibb  caliba2  RawResA RawRespower
PARIS50	0.754473	0.0125358	0.354902	0.0125358	0.25141	0.24877	0.968563	0.256844	1.43493	-0.488801	0.00854685	4.55982	0	13.363	-0.480217
PARIS70	0.750546	0.0113135	0.333303	0.0113135	0.18465	0.183603	0.983001	0.186778	1.68988	-0.540622	0.00942668	1.16075	0	21.6346	-0.543259
PARIS90	0.7584	0.0146609	0.345084	0.0146609	0.186174	0.1851	0.98272	0.188355	1.35801	-0.494119	0.00892952	3.32511	0	13.2037	-0.489238
PARIS110	0.753491	0.0119807	0.349011	0.0119807	0.248138	0.245599	0.969371	0.253359	1.92022	-0.563526	0.00922357	6.51662	0	24.457	-0.556079
PARIS130	0.74171	0.011525	0.328395	0.011525	0.224016	0.222147	0.975013	0.22784	1.82405	-0.541613	0.0112683	-3.98292	0	21.2106	-0.542925
PARIS235	0.75251	0.0121334	0.346066	0.0121334	0.313444	0.308336	0.951277	0.324129	1.81581	-0.547208	0.0107702	5.08141	0	19.4549	-0.537605
PARIS262	0.75251	0.0146545	0.343121	0.0146545	0.158229	0.15757	0.987508	0.159563	2.02657	-0.568356	0.00990321	4.89269	0	26.6364	-0.565135
PARIS278	0.750546	0.0110812	0.33723	0.0110812	0.172647	0.171791	0.985133	0.174383	2.20985	-0.575781	0.00857738	5.22896	0	30.5923	-0.566539
PARIS305	0.755455	0.0102859	0.346066	0.0102859	0.329875	0.323925	0.946083	0.342385	2.04324	-0.581251	0.00829406	5.97799	0	29.2675	-0.570849
