Det Name	LaBrPos	LaBrSigma	NaIPos	NaISigma	theta	sin	cos	tan ResA    Respower    caliba  calibb caliba2
PARIS50	0.754473	0.0125358	0.354902	0.0125358	0.25141	0.24877	0.968563	0.256844    1.12262	-0.447999	0.0085819	4.28654 0
PARIS70	0.750546	0.0113135	0.333303	0.0113135	0.18465	0.183603	0.983001	0.186778    1.05786	-0.455741	0.0094316	0.95357 0
PARIS90	0.7584	0.0146609	0.345084	0.0146609	0.186174	0.1851	0.98272	0.188355    1.70202	-0.546122	0.00894841	3.91643 0
PARIS110	0.753491	0.0119807	0.349011	0.0119807	0.248138	0.245599	0.969371	0.253359    1.73036	-0.547913	0.00917146	7.08654 0
PARIS130	0.74171	0.011525	0.328395	0.011525	0.224016	0.222147	0.975013	0.22784 1.66467	-0.511561	0.0100827	0.157757    0
PARIS235	0.75251	0.0121334	0.346066	0.0121334	0.313444	0.308336	0.951277	0.324129    1.39543	-0.498061	0.0104425	4.00108 0
PARIS262	0.75251	0.0146545	0.343121	0.0146545	0.158229	0.15757	0.987508	0.159563    2.68555	-0.611138	0.0108597	4.60484 0
PARIS278	0.750546	0.0110812	0.33723	0.0110812	0.172647	0.171791	0.985133	0.174383    2.96274	-0.619514	0.00982293	3.68239 0
PARIS305	0.755455	0.0102859	0.346066	0.0102859	0.329875	0.323925	0.946083	0.342385    1.59661	-0.541602	0.00848671	6.13349 0
