20	-317.25	4.14808
21	-310.75	3.57118
22	-317.75	4.05157
23	-319.25	3.25825
24	-314.75	3.93365
25	-321.75	3.85773
26	-314.25	3.99357
27	-319.75	3.2887
28	-322.25	30.8599
